"gene.name","Oligodendro","Microglia","aNSC_NPC","Astrocyte_qNSC","Neuroblast","Endothelial"
"Olfr1018",0,0,0,0,0,0
"Olfr1019",0,0,0,0,0,0
"Olfr1020",0,0,0,0,0,0
"Olfr1022",0,0,0,0,0,0
"Olfr1023",0,0,0,0,0,0
"Olfr1024",0,0,0,0,0,0
"Olfr1025-ps1",0,0,0,0,0,0
"Olfr1026",0,0,0,0,0,0
"Olfr1028",0,0,0,0,0,0
"Olfr1029",0,0,0,0,0,0
"Olfr1030",0,0,0,0,0,0
"Olfr1031",0,0,0,0,0,0
"Olfr1032",0,0,0,0,0,0
"Olfr1033",0,0,0,0,0,0
"Olfr1034",0,0,0,0,0,0
"Olfr1036",0,0,0,0,0,0
"Olfr1037",0,0,0,0,0,0
"Olfr1039",0,0,0,0,0,0
"Olfr1040",0,0,0,0,0,0
"Olfr1042",0,0,0,0,0,0
"Olfr1043",0,0,0,0,0,0
"Olfr1044",0,0,0,0,0,0
"Olfr52",0,0,0,0,0,0
"Olfr1045",0,0,0,0,0,0
"Olfr1046",0,0,0,0,0,0
"Olfr1047",0,0,0,0,0,0
"Olfr1048",0,0,0,0,0,0
"Olfr1049",0,0,0,0,0,0
"Olfr1051",0,0,0,0,0,0
"Olfr1052",0,0,0,0,0,0
"Olfr1053",0,0,0,0,0,0
"Olfr1054",0,0,0,0,0,0
"Olfr1055",0,0,0,0,0,0
"Olfr1056",0,0,0,0,0,0
"Olfr1057",0,0,0,0,0,0
"Olfr1058",0,0,0,0,0,0
"Olfr1061",0,0,0,0,0,0
"Olfr1062",0,0,0,0,0,0
"Olfr1065",0,0,0,0,0,0
"Olfr1066",0,0,0,0,0,0
"Olfr228",0,0,0,0,0,0
"Olfr1076",0,0,0,0,0,0
"Olfr1079",0,0,0,0,0,0
"Olfr1080",0,0,0,0,0,0
"Olfr1082",0,0,0,0,0,0
"Olfr1084",0,0,0,0,0,0
"Olfr1085",0,0,0,0,0,0
"Olfr1086",0,0,0,0,0,0
"Olfr1087",0,0,0,0,0,0
"Olfr1089",0,0,0,0,0,0
"Olfr1090",0,0,0,0,0,0
"Olfr1093",0,0,0,0,0,0
"Olfr141",0,0,0,0,0,0
"Olfr1094",0,0,0,0,0,0
"Olfr1095",0,0,0,0,0,0
"Gm13723",0,0,0,0,0,0
"Olfr1097",0,0,0,0,0,0
"Olfr1098",0,0,0,0,0,0
"Olfr1099",0,0,0,0,0,0
"Olfr1100",0,0,0,0,0,0
"Olfr1101",0,0,0,0,0,0
"Olfr1102",0,0,0,0,0,0
"Olfr1104",0,0,0,0,0,0
"Olfr1105",0,0,0,0,0,0
"Olfr1106",0,0,0,0,0,0
"Olfr1107",0,0,0,0,0,0
"Olfr1109",0,0,0,0,0,0
"Olfr259",0,0,0,0,0,0
"Olfr1110",0,0,0,0,0,0
"Olfr1111",0,0,0,0,0,0
"Olfr1112",0,0,0,0,0,0
"Olfr1113",0,0,0,0,0,0
"Olfr1115",0,0,0,0,0,0
"Olfr1116",0,0,0,0,0,0
"Olfr1118",0,0,0,0,0,0
"Olfr1120",0,0,0,0,0,0
"Olfr1121",0,0,0,0,0,0
"Olfr1122",0,0,0,0,0,0
"Olfr1123",0,0,0,0,0,0
"Olfr1124",0,0,0,0,0,0
"Olfr1126",0,0,0,0,0,0
"Pramel7",0,0,0,0,0,0
"Pramel6",0,0,0,0,0,0
"Olfr153",0,0,0,0,0,0
"Olfr1128",0,0,0,0,0,0
"Olfr1129",0,0,0,0,0,0
"Olfr1130",0,0,0,0,0,0
"Olfr1131",0,0,0,0,0,0
"Olfr1132",0,0,0,0,0,0
"Olfr1133",0,0,0,0,0,0
"Olfr1134",0,0,0,0,0,0
"Olfr1135",0,0,0,0,0,0
"Olfr1136",0,0,0,0,0,0
"Olfr1137",0,0,0,0,0,0
"Olfr1138",0,0,0,0,0,0
"Olfr1140",0,0,0,0,0,0
"Olfr1141",0,0,0,0,0,0
"Olfr152",0,0,0,0,0,0
"Olfr1143",0,0,0,0,0,0
"Olfr1145",0,0,0,0,0,0
"Olfr1148",0,0,0,0,0,0
"Olfr1150-ps1",0,0,0,0,0,0
"Olfr1151",0,0,0,0,0,0
"Olfr1152",0.000466760356831575,0.000737126809596453,0,0,0,0
"Olfr1153",0,0,0,0,0,0
"Olfr1154",0,0,0,0,0,0
"Olfr1155",0,0,0,0,0,0
"Olfr1156",0,0,0,0,0,0
"Olfr1157",0,0,0,0,0,0
"Olfr74",0,0,0,0,0,0
"Olfr1158",0,0,0,0,0,0
"Olfr1160",0,0,0,0,0,0
"Olfr1161",0,0,0,0,0,0
"Olfr73",0,0,0,0,0,0
"Olfr1162",0,0,0,0,0,0
"Olfr1163",0,0,0,0,0,0
"Olfr1164",0,0,0,0,0,0
"Olfr1166",0,0,0,0,0,0
"Olfr1167",0,0,0,0,0,0
"Olfr1168",0,0,0,0,0,0
"Olfr1170",0,0,0,0,0,0
"Olfr1173",0,0,0,-0.00109870189939839,0,0
"Olfr1174-ps",0,0,0,0,0,0
"Olfr1175-ps",0,0,0,0,0,0
"Olfr1176",0,0,0,0,0,0
"Olfr1177-ps",0,0,0,0,0,0
"Olfr1178",0,0,0,0,0,0
"Olfr1179",0,0,0,0,0,0
"Olfr1180",0,0,0,0,0,0
"Olfr1181",0,0,0,0,0,0
"Gm13757",0,0,0,0,0,0
"Olfr1183",0,0,0,0,0,0
"Olfr1184",0,0,0,0,0,0
"Olfr1185-ps1",0,0,0,0,0,0
"Olfr1186",0,0,0,0,0,0
"Olfr1188",0,0,0,0,0,0
"Olfr1189",0,0,0,0,0,0
"Olfr1191-ps1",0,0,0,0,0,0
"Olfr1192-ps1",0,0,0,0,0,0
"Olfr1193",0,0,0,0,0,0
"Olfr1195",0,0,0,0,0,0
"Olfr1196",0,0,0,0,0,0
"Olfr1197",0,0,0,0,0,0
"Olfr1198",-0.00183743276738308,0,0,0,0,0
"Olfr1199",0,0,0,0,0,0
"Olfr1200",0,0,0,0,0,0
"Olfr1201",0,0,0,0,0,0
"Olfr1202",0,0,0,0,0,0
"Olfr1205",0,0,0,0,0,0
"Olfr1204",0,0,0,0,0,0
"Olfr1206",0,0,0,0,0,0
"Olfr1208",0,0,0,0,0,0
"Olfr1209",0,0,0,0,0,0
"Olfr1211",0,0,0,0,0,0
"Olfr1212",0,0,0,0,0,0
"Gm13762",0,0,0,0,0,0
"Olfr1214",0,0,0,0,0,0
"Olfr1215",0,0,0,0,0,0
"Olfr1216",0,0,0,0,0,0
"Olfr1217",0,0,0,0,0,0
"Olfr1218",0,0,0,0,0,0
"Olfr1219",0,0,0,0,0,0
"Olfr1220",0,0,0,0,0,0
"Olfr1221",0,0,0,0,0,0
"Olfr1222",0,0,0,0,0,0
"Olfr1223",0,0,0,0,0,0
"Olfr1224-ps1",0,0,0,0,0,0
"Olfr1225",0,0,0,0,0,0
"Olfr1226",0,0,0,0,0,0
"Olfr1228",0,0,0,0,0,0
"Olfr1229",0,0,0,0,0,0
"Olfr1230",0,0,0,0,0,0
"Olfr1231",0,0,0,0,0,0
"Olfr1232",0,0,0,0,0,0
"Olfr1233",0,0,0,0,0,0
"Olfr1234",0,0,0,0,0,0
"Olfr1238",0,0,0,0,0,0
"Olfr1239",0,0,0,0,0,0
"Olfr1240",0,0,0,0,0,0
"Olfr1241",0,0,0,0,0,0
"Olfr1242",0,0,0,0,0,0
"Olfr1243",0,0,0,0,0,0
"Olfr1245",0,0,0,0,0,0
"Olfr1246",0,0,0,0,0,0
"Olfr1247",0,0,0,0,0,0
"Olfr1248",0,0,0,0,0,0
"Olfr1249",0,0,0,0,0,0
"Olfr1250",0,0,0,0,0,0
"Olfr1251",0,0,0,0,0,0
"Olfr1252",0,0,0,0,0,0
"Olfr1253",0,0,0,0,0,0
"Olfr1254",0,0,0,0,0,0
"Olfr1255",0,0,0,0,0,0
"Olfr1256",0,0,0,0,0,0
"Olfr48",0,0,0,0,0,0
"Olfr1257",0,0,0,0,0,0
"Olfr1258",0,0,0,0,0,0
"Olfr1259",0,0,0,0,0,0
"Olfr1260",0,0,0,0,0,0
"Olfr1261",0,0,0,0,0,0
"Olfr1262",0,0,0,0,0,0
"Olfr1263",0,0,0,0,0,0
"Olfr1264",0,0,0,0,0,0
"Olfr1265",0,0,0,0,0,0
"Olfr140",0,0,0,0,0,0
"Olfr1269",0,0,0,0,0,0
"Olfr32",0,0,0,0,0,0
"Olfr1270",0,0,0,0,0,0
"Olfr1506",0,0,0,0,0,0
"Olfr142",0,0,0,0,0,0
"Olfr1271",0,0,0,0,0,0
"Olfr1272",0,0,0,0,0,0
"Gm13769",0,0,0,0,0,0
"Olfr1274-ps",0,0,0,0,0,0
"Ptprj",0,0,0,0,0,0
"4933423P22Rik",0,0,0,0,0,0
"Nup160",0,0,0,0,0,0
"Fnbp4",0,0,0,0,0,0
"Agbl2",0,-0.000439103679904849,0,0,0,0
"Mtch2",0,0,0,0,0,0
"C1qtnf4",0,0,0,0,5.53327256543803e-05,0
"Ndufs3",0,0,0,0,0,0
"Kbtbd4",0,0,0,0,0,0
"Celf1",0,0,0,0,0,0
"Rapsn",0,0,0,0,0,0
"Psmc3",0,-9.70926349375258e-07,0,0,0,0
"Slc39a13",0,0,0,0,0,0
"Spi1",0,0,0,0,0.000360564673831068,0
"Mybpc3",0,0,0,0,0,0
"Madd",0,0,0,0,0,0
"Nr1h3",0,0,0,0,0,0.00101179345267262
"Acp2",0,0,0,0,0,0
"Ddb2",0,0,0,0,0,0
"A330069E16Rik",0,0,0,0,0,0
"Gm17281",0,0,0,0.00727477511308459,0,0
"Pacsin3",0,0,0,0,0,0
"Arfgap2",0,0,0,-0.000548525365586227,0,0
"1110051M20Rik",0,0,0,0,0,0
"Lrp4",0,0,0,0,0,0
"Ckap5",0,0,0,0,0,0
"F2",0,0,0,0,0,0
"Zfp408",0,0,0,0,0,0
"Arhgap1",0,0,0,0,1.12875025180208e-06,-0.00718124481627885
"Atg13",0,0,0,0,0,0
"Harbi1",0,0,-0.00277414454289927,0,0,0
"Ambra1",0,0,0,0,0,0
"Chrm4",0,0,0,0,6.75140640218942e-05,0
"Mdk",0,0,0.0144810437392303,0,0.000206839588399036,0
"Dgkz",0,0,0,-0.00222222123735645,0,0
"Gm9821",0,0,0,0,0,0
"Creb3l1",0,0,0,0,0,0
"Gm13780",0,0,0,0,0,0
"2900072N19Rik",0,0,0,0,0,0
"Phf21a",0,0,0,0,0,0
"Large2",0,0,0,-0.00303805433165795,0,0
"Pex16",0,0,0,0,0,0
"1700029I15Rik",0,0,0,0,0,0
"Mapk8ip1",0,0,0,0.00039646820756366,0,0
"Cry2",0,0,-0.000802392811796534,0,0,0
"Slc35c1",-8.22724990374743e-05,0,0,0,0,0
"Gm13814",0,0,0,0,0,0
"Gm13817",0,0,0,0,0,0
"Chst1",0,-0.000161820883900811,0,0,0,0
"Gm13816",0,0,0,0,0,0
"Syt13",0,0,0,0,0,0
"Prdm11",0,0,0,0,0,0
"4631405J19Rik",0,0,0,0,0,0
"Gm13802",0,0,0,0,0,0
"Trp53i11",0,0,0,0,0,0
"Tspan18",0,0,0,0,0,0
"Gm13807",0,0,0,0,0,0
"Cd82",0,0,0,0,0,0
"Gm10804",0,0,0,0,0,0
"Gm10803",0,0,0,0,0,0
"Alx4",0,0,0,0,0,0
"Ext2",0,0,0,0,0,0
"Accs",0,0,0,0.000922494485045864,0,0
"Accsl",0,0,0,0,0,0
"Gm13889",0,0.00207470460656888,0.00052974307257351,0,0,1.92363765213555e-05
"Gm27027",0,0,0,0,0,0
"Alkbh3os1",0,0,0,0,0,0
"Alkbh3",0,0.000296516179930073,0,0,0,0
"Hsd17b12",0,0,0,-0.000158127042436451,0,0
"Mir670hg",0,0,-0.0152564648214217,0,0,0
"Ttc17",0,0,0,0,0,0
"Api5",-0.000173498513530473,0,0,0,0,0
"Gm13793",0,0,0,0,0,0
"Gm13794",0,0,0,0,0,0
"Gm13799",0,0,0,0,0,0
"Lrrc4c",0,0,0,0,0,0
"4930445B16Rik",0,0,0,0,0,0
"Gm10801",0,0,0,0,0,0
"Gm10800",0,0,0,0,0,0
"Gm29235",0,0,0,0,0,0
"B230118H07Rik",-0.000163038556907232,0,0,5.54896759401531e-05,0,0
"Rag2",0,0,0,0,0,0
"Rag1",0,0,0,0,0,0
"Traf6",0,0,0,0,0,0
"Prr5l",0,0,0,0,0,0
"Gm13905",0,0,0.00118652964516804,0,0,0
"Commd9",0,0,0,0,0,0
"Ldlrad3",0,0,0,0,0,0
"Gm13919",0,0,0,0,0,0
"Gm13920",0,0,0,0,0,0
"Trim44",0,0,0,0,0,0
"Fjx1",0,0,0,0,0,0
"Pamr1",0,0,0,0,0,0
"Slc1a2",0,0,0,0,0,0
"Gm13872",0,0,0,0,0,0
"Cd44",0,0,0,0,0,0
"Pdhx",0,0,0,9.92151085257987e-05,0,0
"Apip",0,0,0,0,0,0
"Gm13874",0,0,0,0,0,0
"Gm13869",0,0,0,0.00591680317773847,0,0
"Ehf",0,0,0,0,0,0
"A930006I01Rik",0,0,0,0,0,0
"BC016548",0,0,0,0,0,0
"Elf5",0,0,0.000895872300996503,0,0.000803838021274434,0
"Cat",0,0,0,0,0,0
"Abtb2",0,0,0,0,0,0
"Nat10",0,0,0,0,-5.61845390782868e-05,0
"Caprin1",0,0,0,0,0,0
"Gm13881",0,0,0,0,0,0
"Lmo2",0,0,0,0,0,0
"4931422A03Rik",0,0,0,0,0,0
"Fbxo3",0.000370979837634855,0,0,0,0,0
"Gm10912",0,0,0,0,0,0
"Gm10799",0,0,0,0,0,0
"Cd59b",0,0,0,0,0,0
"Cd59a",0.00136158828620521,0,0,0,0,-2.85627806463782e-05
"A930018P22Rik",0,0,0,0,0,0
"D430041D05Rik",0,0,0,0,-1.79733813199658e-05,0.000342961374644705
"Gm13883",-0.00219025214268404,0,0,0,0,0
"Hipk3",0,0,0.000128042429309398,0,0,0
"Cstf3",0,0,0,0,0,0
"Tcp11l1",0,0,0,0,0,0
"Pin1rt1",0,0,0,0,0,0
"Depdc7",0,0,0,0,0,0
"Qser1",0,0,0,0,0,-0.000381652342760588
"Prrg4",0,0,0,0,0,0
"Ccdc73",0,0,0,0.00027792137641083,0,0
"Eif3m",0,0,0,0,0,3.49319528976059e-05
"Wt1os",0,0,0,0,0,0
"Gm11060",0,0,0,0,0,0
"Wt1",0,0,0,0,0,0
"Them7",0,0,0,0,0,0
"Rcn1",0,0,0,0,0,0
"4930527A07Rik",0,0,0,0,0,0
"Pax6os1",0,0,0.000492257783140883,0,0.00249419117367853,0
"Paupar",0,0,0,0,0,0
"Pax6",0,0,0.00045424475060293,0,0.00417386428090198,0
"Elp4",2.41003986090589e-05,0,3.31480760890052e-06,0.000591553613750153,0,0
"Gm13954",0,0,0,0,0,0
"Immp1l",0,0,0.000340264498123219,0,0,0
"Dnajc24",0,0,0,0,4.53176150468034e-05,0
"Gm29053",0,0,0,0,0,0
"Gm14015",0,0,0,0,0,0
"Gm14014",0,0,0,0,0,0
"Mpped2",0,0,0.00204584706412115,0,0.00171764704722326,0
"Arl14ep",0,0,0,0,0,0
"Fshb",0,0,0,0,0,0
"Kcna4",0,0,0,0,0,0
"Gm13912",0,0,0,0,0,0
"Gm13923",0,0,0,0,0,0
"Mettl15",0,0.000570505205334512,0,0,0,0
"Kif18a",0,0,0,0,0,0
"Gm45346",0,0,0,0,0,0
"Bdnf",0,0,0,0,-2.38041033984556e-06,0
"Lin7c",0,0,0,0,0,0
"Lgr4",0,0,0,0,0,0
"Ccdc34",0,0,0,0.00114550982202696,0,0
"Ccdc34os",0,0,0,0,0,0
"Gm13936",0,0,0,0,0,0
"Bbox1",0,0,-0.00178120362977001,0,-0.000106642278414164,0
"Fibin",0,0,0,0,0,0
"Slc5a12",0,0,0,0,0,0
"Ano3",0,0,0,0,0,0
"Muc15",0,0,0,0,0,0
"Gm13942",0,0,0,0,0,0
"Gm13941",0,0,0,0,0,0
"Gm15130",0,0,0,0,0,0
"4930430A15Rik",0,0,0,0,0,0
"Olfr1275",0,0,0,0,0,0
"Gm13962",0,0,0,0,0,0
"Olfr1276",0,0,0,0,0,0
"Olfr1277",0,0,0,0,0,0
"Olfr1278",0,0,0,0,0,0
"Olfr1279",0,0,0,0,0,0
"Olfr1280",0,0,0,0,0,0
"Olfr1281",0,0,0,0,0,0
"Olfr1282",0,0,0,0,0,0
"Olfr1283",0,0,0,0,0,0
"Olfr1284",0,0,0,0,0,0
"Olfr1286",0,0,0,0,0,0
"Olfr1287",0,0,0,0,0,0
"Olfr1288",0,0,0,0,0,0
"Olfr1289",0,0,0,0,0,0
"Olfr1290",0,0,0,0,0,0
"Olfr1291-ps1",0,0,0,0,0,0
"Olfr1293-ps",0,0,0,0,0,0
"Olfr1294",0,0,0,0,0,0
"Olfr1295",0,0,0,0,0,0
"Olfr1297",0,0,0,0,0,0
"Olfr1298",0,0,0,0,0,0
"Olfr1299",0,0,0,0,0,0
"Olfr1301",0,0,0,0,0,0
"Olfr1302",0,0,0,0,0,0
"Olfr1303",0,0,0,0,0,0
"Olfr1305",0,0,0,0,0,0
"Olfr1306",0,0,0,0,0,0
"Olfr1307",0,0,0,0,0,0
"Olfr1308",0,0,0,0,0,0
"Olfr1309",0,0,0,0,0,0
"Olfr1310",0,0,0,0,0,0
"Olfr1311",0,0,0,0,0,0
"Olfr1312",0,0,0,0,0,0
"Olfr1313",0,0,0,0,0,0
"Olfr1314",0,0,0,0,0,0
"Olfr1315-ps1",0,0,0,0,0,0
"Olfr1316",0,0,0,0,0,0
"Olfr1317",0,0,0,0,0,0
"Olfr1318",0,0,0,0,0,0
"Lpcat4",0,0,0,0.0081919216659735,0,0
"Nutm1",0,0,0,0,0,0
"Nop10",0,0,0,0,0,0
"Slc12a6",0,0,0,0,0,0
"Gm21985",0,0,0,0,0,0
"Emc4",0.000264401931627057,0,0,0,0,0
"Katnbl1",0,0,0,0,0,0
"Emc7",0.000267458448401412,0,0,0,0,0
"Chrm5",0,0,0,0,0,0
"Aven",-1.51651464282688e-05,9.51897289522095e-05,0,0,0,0
"Ryr3",0,0,6.45596464048133e-08,0,0,0
"Tmco5b",0,0,0,0,0,0
"Fmn1",-0.000254004824289117,0,0,0,0,0
"Gm13963",0,0,0,0,0,0
"Gm13966",0,0,0,0,0,0
"Gm13964",0,0,0,0,0,0
"4930533B01Rik",0,0,0,0,0,0
"Grem1",0,0,0,0,0,0
"Scg5",0,0,0,0,9.14037054593447e-05,0
"Arhgap11a",0,0,0,0,0,0
"Gjd2",0,0,0,0,0,0
"Actc1",0,0,0,0,0,0
"C130080G10Rik",0,0,0,0,0.00223294328014191,0
"Aqr",0.000222597879206262,0,0,0,0,0
"Zfp770",0,0,0,0,0,0
"Gm29234",0,0,0,0,0,0
"Dph6",0,0,0,0,0,0
"Gm13974",0,0,0,0,0,0
"Gm28494",0,0,0,0,0,0
"Gm28493",0,0,0,0,0,0
"4930528P14Rik",0,0,0,0,0,0
"Gm13976",0,0,0,0,0,0
"3110099E03Rik",0,0,0,0,0,0
"Gm13977",0,0,0,0,0,0
"BC052040",0,0,0,0,0,0
"Meis2",0,0,0,0,0,0
"2700033N17Rik",0,0,0,0,0,0
"G630016G05Rik",0,0,0.00168782743907159,0,0,0
"Gm13990",0,0,0,0,0,0
"Tmco5",0,0,0,0,0,0
"D330050G23Rik",0,0,0,0.00149498735681246,0,0
"Gm29340",0,0,0,2.22752381853259e-05,0,0
"Spred1",0,0,0,0,0,0
"Fam98b",0,0,0,0,0,0
"Rasgrp1",0.00033003986586724,0,0,0,0,0
"Gm13982",0,0,0,0,0,0
"Gm28183",0,0,0,0,0,0
"Gm13985",0,0,0,0,0,0
"4930412B13Rik",0,0,0,0,0,0
"Thbs1",0,0,0,0,0,0
"Gm29233",0,0,0,0,0,0
"Fsip1",0,0,0.00676821496699822,0,0,0
"A930104D05Rik",0,0,0,0,0,0
"Gpr176",0,0,0,0,0,0
"1700054M17Rik",0,0,0,0,0,0
"Eif2ak4",0,0,0,0,0,0
"Srp14",0,0,0,0,0,0.00178169719494115
"Bmf",0,0,-0.00117336322883611,0,0,0.0244835696921642
"Bub1b",0,0,0,0,0,0.000765875894159331
"Pak6",0,0,0,0.00234896022156001,-0.00235871001444778,0
"Ankrd63",0,0,0,0,0,-0.000758865222099132
"Plcb2",0,0,0,0,-0.000528778434338403,0
"Inafm2",0,0,0,0,0,0
"A430105I19Rik",0,0,0,0,0,0
"Phgr1",0,0,0,0,0,0
"Disp2",0,0,0,0,0,0
"Knstrn",0,0,0,0,0,0
"Gm14091",0,0,0,0,0.000521007765014275,0
"Ivd",0,0,0.00127410305583425,0,0,0
"Bahd1",0,0,0,0,0,0
"Chst14",0,0,0,0,0,0
"Gm14089",0,0,0,0,0,0
"Ccdc32",0,0,0,0,0,0
"Rpusd2",0,0,0,0,0,0
"Knl1",0,0,0,0,0,0
"Rad51",0,0,0,0,0,0
"Rmdn3",0,0.000237160228212582,0,0,0,0
"Gchfr",0,0,0,0,0,0
"Dnajc17",0,0,0,0,0,0
"Gm14137",0,0,0,0,0,0
"Zfyve19",-3.67092760438573e-05,0,0,0,0,0
"Ppp1r14d",0,0,0,0,0,0
"Spint1",0,0,0,0,0,0
"Rhov",0,0,0,0,0,0
"Vps18",0,0,0,0,0,0
"Dll4",-0.00640499719166582,0,-0.000593041621048456,0,0,0
"Chac1",0,0,0,0,0,0
"Ino80",0,2.32310393343028e-07,0,0,0,0
"Exd1",0,0,0,0,0,0
"Chp1",0,0,-0.000237508524912615,0,0,0
"1700020I14Rik",0,0,0,0,0,0
"Oip5",0,0,0,0,0,-0.000217663260956291
"Nusap1",0,0,0,0,0,0
"Ndufaf1",6.39260967090228e-05,0.000139891523022114,0,0,0,0
"Rtf1",0,0,0,0,0,0
"Itpka",0.00341392404689823,0,0,0,0,0
"Ltk",0,0,0,0,0,0
"Rpap1",0,0,0,0,0,0
"Tyro3",0,0,0,0,0,0.000806711256765489
"Mga",0,0,0,0,0,0
"Mapkbp1",0,0,0,-0.00518652472172364,0,0
"Gm13999",0,0,0,0.00108848271853242,0,0
"Jmjd7",0,0,0,0,0,0
"Gm28042",0,0,0,0,0,0
"Pla2g4b",2.11965175381673e-06,0,0.00341189372194317,0,0,0
"Ehd4",0,0,0,0.00497138494697128,0,0
"Pla2g4e",0,0,0,0,0,0
"Pla2g4d",0,0,0,0,0,0
"Pla2g4f",0,0,0,0,0,0
"Vps39",0,0,0,0,0,-0.00316676971987753
"Tmem87a",0,0,0,0,0,0
"Ganc",0,0,0,0,0,0
"Capn3",0,0,0,0,0,0
"Zfp106",0,-0.000164681183882399,0,0,0,0
"Gm26899",0,0,0,0,0,0
"Snap23",0,0,0,0,0,0
"Lrrc57",0,0,0,0.000512086870200364,0,0
"Haus2",0,0,0,0,0,0
"Stard9",0,0,0,0,-0.00113783184843352,-0.000178337764397234
"Cdan1",0.000464328743891181,0,0,0,0,0
"Ttbk2",0,0,-0.00030718485677784,0,0,0
"Ubr1",0,0,0,0,0,0
"Tmem62",0,0,0,0,0.000334161097497951,0
"Ccndbp1",0,0.000122356902651381,0,0,0,0
"Epb42",0,0,0,0,0,0
"Tgm5",0,0,0,0,0,0
"Tgm7",0,0,0,0,0,0
"Lcmt2",0,0,0,0,0,0
"Adal",0,0,0,0,0,0
"Zscan29",0,0,0,0,0,0
"Tubgcp4",0,0,0,0,0,0
"Trp53bp1",0,0,0,0,0,0
"Map1a",0,0,0,0,0.0010316896427048,0
"Gm14978",0,0,0,0,0,0
"Ppip5k1",0,-0.000201439789198078,0,0,0,0.000249334004045766
"Ckmt1",0,0.000311627460573194,0,0,0,0
"Strc",0,0,0,0,0,0
"Catsper2",0,0,0.00288162622228981,0,0,0
"Pdia3",0.00143118549409948,0.000203546419233436,0,0.000493607878462328,0,0
"Ell3",0,0,0,0,0,0
"Serinc4",0,0,0,0,0,0
"Serf2",0,0,0,0,0,0
"Hypk",0,0,0,0,0,0
"Mfap1b",0,0,0,0,0,0
"Mfap1a",0,0,0,0,0,0
"Wdr76",0,0.000269290288752707,0,0,0.000509224408407011,0
"Frmd5",0,-0.000368348893272911,0,0,0,0
"Gm14019",0,-0.000991526633746296,1.39377609932371e-06,0,0,0
"Casc4",0,0,0,0,0,0
"Mageb3",0,0,0,0,0,0
"Ctdspl2",0,0,0,0,0,0
"Eif3j1",0,0,-0.00201572108711159,0,0,0
"Spg11",0,0,0,0,5.25294441659303e-05,0
"Patl2",0,-0.000362446650628756,0,0,0,0
"B2m",-0.00346119950226261,-0.00438963686887542,0,-0.000592885101769663,-0.000857006026590151,0
"Trim69",0,0,0,0,0,0
"Terb2",0,0,0,0,0,0
"Sord",-4.40959581091142e-07,0,0,0,0,0
"Duox2",0,0,0,0,0,0
"Duoxa2",0,0,0,0,0,0
"Duoxa1",0,0,0,0,0,0
"Duox1",0,0,0,0,0,0
"Shf",0,0,0,0,0,0
"Slc28a2",0,0,0,0,0,0
"Gm14085",0,0,0,0,0,0
"Gatm",0,0,0,0,0,0
"AA467197",0,0,0,-0.000617430315328524,-0.00107768918540905,0
"Slc30a4",0.000186013647709241,0,0,0,0,0
"Bloc1s6os",0,0,-1.42914143752604e-05,0,0,0
"Bloc1s6",-1.18059599225236e-06,0,0,0,-0.000223182274634422,0
"Sqor",0,0.000118866505546488,0,0,0,0
"Sema6d",0,0.00700872745045681,0,0,0,0
"4930517E11Rik",0,0,0,0,0,0
"4930583P06Rik",0,0,0,0,0,0
"Gm13994",0,0,0,0,0,0
"Slc24a5",0,0,0,0,0,0
"Myef2",0,0,0,0,0,0
"Ctxn2",0,0,0,0.00688560566940772,0,0
"Slc12a1",0,0,0,0,0,0
"Gm14002",0,0,0.00264882425441323,0,0,0
"Dut",0,0,0,0,0,0
"A530010F05Rik",0,0,0,0,0,0
"Gm14003",0,0,0,0,0,0
"Fbn1",0.000437279884433332,0,0,0,0,0
"Gm9913",0,0,-0.00137284136035877,0,0,0
"Cep152",-0.00021418868044919,0,0,0,0,0
"Shc4",0.000404692242736969,0,0,0,0,0
"Eid1",0,0,0,0,0,0
"Secisbp2l",0,0,0.000325918108183743,3.80977780207392e-05,0,0
"Cops2",0,0,0,0,0,3.50318376466299e-06
"Galk2",0,0,0,2.64067028488876e-05,0,0
"Fam227b",0,0,0,0,0,0
"Fgf7",0,0,0,0,0,0
"Dtwd1",0,0,0,0,0,0
"Gm17555",0,0,0,0,0,0
"Atp8b4",0,0,0,0,0,0
"Gm26697",0,0,0,0,0,0
"Slc27a2",0,0,0,0,0,0
"Hdc",0,0,0,0,0,0
"Gabpb1",0,0,0,0.000327021493121352,0.000103232086095156,0
"Gm27003",0,0,0,0,0,0
"Usp8",0,7.69400920866244e-05,0.00115033860746059,0,0,0
"Usp50",0,0,0,0,0,0
"Trpm7",0,8.21081466817761e-05,0,0,0,0
"Sppl2a",0,0,0,4.88522913867909e-06,0,0
"Ap4e1",0,0,0,0,0,0
"Blvra",0,0,0,0,0,0
"Ncaph",0,0,0,0,0,0
"Itpripl1",0,0,0,0,0,0
"1810024B03Rik",0,0,0,-0.000475419543066049,0,0
"Snrnp200",0,0,0,0,0,0
"Ciao1",0,0,0,0,0,0
"Tmem127",0,0,-0.0010478086705449,0,0,0
"Stard7",0,8.52353174850238e-05,0,0,0,2.20973049728231e-05
"Dusp2",0,0,0,0,0,0
"Astl",0,-0.0440173149581334,0,0,0,0
"Adra2b",0,0,0,0,0,0
"Gpat2",0,0.000564925807880757,0,0,0,0
"Fahd2a",0,-7.11482442538094e-05,0,0,0,0
"Kcnip3",0,0,0,0,0,0.00560654044300239
"Prom2",0,0,0,-0.00194371605937483,0,0
"Zfp661",0,0,0,0,0,0
"Mrps5",0,0,0,0,0,0
