"celltype","hash_id","predicted_age"
"Oligo","ControlSVZ","26.0279666248433"
"Oligo","ControlSVZ","23.1034804332847"
"Oligo","ControlSVZ","25.7173540739759"
"Oligo","ControlSVZ","25.5010337719717"
"Oligo","ControlSVZ","23.2279688164945"
"Oligo","ControlSVZ","23.2877091956237"
"Oligo","ControlSVZ","20.1041599734596"
"Oligo","ControlSVZ","22.1256477032748"
"Oligo","ControlSVZ","20.5836019637854"
"Oligo","ControlSVZ","23.3488056147908"
"Oligo","ControlSVZ","20.2021344625598"
"Oligo","ControlSVZ","26.995778434225"
"Oligo","ControlSVZ","25.7523919530567"
"Oligo","ControlSVZ","14.3592944861356"
"Oligo","ControlSVZ","23.5162658661106"
"Oligo","ControlSVZ","12.5218128993775"
"Oligo","RIPRSVZ","30.425023444206"
"Oligo","RIPRSVZ","29.3079895321721"
"Oligo","RIPRSVZ","32.6991581214508"
"Oligo","RIPRSVZ","30.6743441751213"
"Oligo","RIPRSVZ","30.6051042826159"
"Oligo","RIPRSVZ","33.1340548343745"
"Oligo","RIPRSVZ","32.4014452149034"
"Oligo","RIPRSVZ","29.8255112178958"
"Oligo","RIPRSVZ","29.4015065663372"
"Oligo","RIPRSVZ","33.0511608070349"
"Oligo","RIPRSVZ","29.7161345299478"
"Oligo","RIPRSVZ","27.724508603651"
"Oligo","RIPRSVZ","26.9034638466222"
"Oligo","RIPRSVZ","24.3557438569255"
"Oligo","RIPRSVZ","31.3977502356666"
"Oligo","RIPRSVZ","32.2341522987858"
"Oligo","RIPRSVZ","31.0036907626277"
"Oligo","RIPRSVZ","29.6892932689769"
"Oligo","RIPRSVZ","27.2984002105138"
"Oligo","RIPRSVZ","31.9474401287527"
"Oligo","RIPRSVZ","27.684394194182"
"Oligo","RIPRSVZ","29.6211125072292"
"Oligo","RIPRSVZ","21.885078284244"
"Oligo","ControlSVZ","26.5530113185338"
"Oligo","ControlSVZ","22.1467890499434"
"Oligo","ControlSVZ","28.6173512301612"
"Oligo","ControlSVZ","24.4713930145233"
"Oligo","ControlSVZ","23.6076403539734"
"Oligo","ControlSVZ","23.8295478543955"
"Oligo","ControlSVZ","23.2240965962685"
"Oligo","ControlSVZ","21.9714873682073"
"Oligo","ControlSVZ","24.8365947577202"
"Oligo","ControlSVZ","22.8608516773642"
"Oligo","ControlSVZ","20.9537265159446"
"Oligo","ControlSVZ","26.4641716434794"
"Oligo","ControlSVZ","26.7705547097432"
"Oligo","ControlSVZ","17.3174374393593"
"Oligo","ControlSVZ","29.7117240901169"
"Oligo","ControlSVZ","14.6202460398287"
"Oligo","RIPRSVZ","32.0183851334898"
"Oligo","RIPRSVZ","29.6079126125889"
"Oligo","RIPRSVZ","32.5820459450339"
"Oligo","RIPRSVZ","31.9503462820429"
"Oligo","RIPRSVZ","32.4370641593148"
"Oligo","RIPRSVZ","33.0815790301132"
"Oligo","RIPRSVZ","29.8686673432391"
"Oligo","RIPRSVZ","28.5909220963313"
"Oligo","RIPRSVZ","29.0846061649812"
"Oligo","RIPRSVZ","31.4319427816414"
"Oligo","RIPRSVZ","29.3866978436154"
"Oligo","RIPRSVZ","29.8043149731121"
"Oligo","RIPRSVZ","27.1236683000897"
"Oligo","RIPRSVZ","25.9672869050842"
"Oligo","RIPRSVZ","29.2321903215357"
"Oligo","RIPRSVZ","31.420211616543"
"Oligo","RIPRSVZ","30.9059539625506"
"Oligo","RIPRSVZ","29.7474603973507"
"Oligo","RIPRSVZ","28.5990743818453"
"Oligo","RIPRSVZ","32.0088259411461"
"Oligo","RIPRSVZ","28.2933422831438"
"Oligo","RIPRSVZ","29.2430323708457"
"Oligo","RIPRSVZ","24.5369396553343"
"Oligo","ControlSVZ","31.6602341901839"
"Oligo","ControlSVZ","23.7449263721639"
"Oligo","ControlSVZ","27.1660789829909"
"Oligo","ControlSVZ","24.7230546569374"
"Oligo","ControlSVZ","23.0307988267773"
"Oligo","ControlSVZ","23.9357727530618"
"Oligo","ControlSVZ","20.6719531443018"
"Oligo","ControlSVZ","22.5238402659018"
"Oligo","ControlSVZ","22.3677066324035"
"Oligo","ControlSVZ","25.0802976931247"
"Oligo","ControlSVZ","23.3625959829041"
"Oligo","ControlSVZ","28.8928913522804"
"Oligo","ControlSVZ","25.5563928217651"
"Oligo","ControlSVZ","15.691709284079"
"Oligo","ControlSVZ","29.0055741024022"
"Oligo","ControlSVZ","18.367373231521"
"Oligo","RIPRSVZ","35.4734476288118"
"Oligo","RIPRSVZ","31.6157655846435"
"Oligo","RIPRSVZ","36.5169906023403"
"Oligo","RIPRSVZ","32.0714376795605"
"Oligo","RIPRSVZ","32.8541442616265"
"Oligo","RIPRSVZ","33.4596079128603"
"Oligo","RIPRSVZ","34.22347509092"
"Oligo","RIPRSVZ","32.5922931198785"
"Oligo","RIPRSVZ","28.7760563568808"
"Oligo","RIPRSVZ","35.4341564662954"
"Oligo","RIPRSVZ","36.7451000023148"
"Oligo","RIPRSVZ","35.8152824341807"
"Oligo","RIPRSVZ","30.1843107904995"
"Oligo","RIPRSVZ","27.2833766904395"
"Oligo","RIPRSVZ","32.4748565890464"
"Oligo","RIPRSVZ","33.788120353279"
"Oligo","RIPRSVZ","33.2395519068454"
"Oligo","RIPRSVZ","33.4457152051354"
"Oligo","RIPRSVZ","33.510532411427"
"Oligo","RIPRSVZ","38.0530733339523"
"Oligo","RIPRSVZ","32.1139519280152"
"Oligo","RIPRSVZ","32.8665212573934"
"Oligo","RIPRSVZ","31.7181280244492"
"Oligo","ControlSVZ","28.7879370321704"
"Oligo","ControlSVZ","21.365712725607"
"Oligo","ControlSVZ","27.8586625312643"
"Oligo","ControlSVZ","25.2531640288701"
"Oligo","ControlSVZ","21.9976513586035"
"Oligo","ControlSVZ","24.3709910215336"
"Oligo","ControlSVZ","21.5978296961591"
"Oligo","ControlSVZ","23.3803356648085"
"Oligo","ControlSVZ","24.9086025837906"
"Oligo","ControlSVZ","23.6124662732842"
"Oligo","ControlSVZ","22.9109973556284"
"Oligo","ControlSVZ","26.3236095829828"
"Oligo","ControlSVZ","23.2471807940705"
"Oligo","ControlSVZ","16.4079072591008"
"Oligo","ControlSVZ","24.2712871502925"
"Oligo","ControlSVZ","14.7008716497413"
"Oligo","RIPRSVZ","31.9527587031902"
"Oligo","RIPRSVZ","32.3178997687519"
"Oligo","RIPRSVZ","34.8196336984589"
"Oligo","RIPRSVZ","32.6587113283222"
"Oligo","RIPRSVZ","30.4124133849046"
"Oligo","RIPRSVZ","32.2822686383559"
"Oligo","RIPRSVZ","32.4985076730062"
"Oligo","RIPRSVZ","30.0680255945327"
"Oligo","RIPRSVZ","30.0576681962652"
"Oligo","RIPRSVZ","34.6448539373655"
"Oligo","RIPRSVZ","33.5364751101914"
"Oligo","RIPRSVZ","31.9513521511472"
"Oligo","RIPRSVZ","28.0796958705368"
"Oligo","RIPRSVZ","26.5156271060015"
"Oligo","RIPRSVZ","30.4498665485861"
"Oligo","RIPRSVZ","30.9446515425178"
"Oligo","RIPRSVZ","32.4181916082347"
"Oligo","RIPRSVZ","29.8914384513191"
"Oligo","RIPRSVZ","30.6066868153638"
"Oligo","RIPRSVZ","33.7812408245668"
"Oligo","RIPRSVZ","29.463528941263"
"Oligo","RIPRSVZ","29.4387212087853"
"Oligo","RIPRSVZ","27.1299302365909"
"Oligo","ControlSVZ","26.670361068784"
"Oligo","ControlSVZ","23.6036814604413"
"Oligo","ControlSVZ","26.2090743349804"
"Oligo","ControlSVZ","25.0482602969015"
"Oligo","ControlSVZ","22.4756238172602"
"Oligo","ControlSVZ","22.0434875760025"
"Oligo","ControlSVZ","19.9903961313919"
"Oligo","ControlSVZ","21.6995366253848"
"Oligo","ControlSVZ","22.9935553364506"
"Oligo","ControlSVZ","22.2436030164128"
"Oligo","ControlSVZ","23.1646391182253"
"Oligo","ControlSVZ","26.9837697825819"
"Oligo","ControlSVZ","23.3123916908898"
"Oligo","ControlSVZ","14.7366849249619"
"Oligo","ControlSVZ","25.4797899931005"
"Oligo","ControlSVZ","20.43749429942"
"Oligo","RIPRSVZ","32.9949970970101"
"Oligo","RIPRSVZ","28.4123044782751"
"Oligo","RIPRSVZ","31.0098591170942"
"Oligo","RIPRSVZ","31.1199011143349"
"Oligo","RIPRSVZ","31.8085323834962"
"Oligo","RIPRSVZ","34.1660790598885"
"Oligo","RIPRSVZ","33.1815185841509"
"Oligo","RIPRSVZ","33.951089393351"
"Oligo","RIPRSVZ","28.9772543658941"
"Oligo","RIPRSVZ","35.5708690655878"
"Oligo","RIPRSVZ","35.8252149710576"
"Oligo","RIPRSVZ","32.6828026868911"
"Oligo","RIPRSVZ","27.9468098734073"
"Oligo","RIPRSVZ","23.7955463517889"
"Oligo","RIPRSVZ","28.3300467370412"
"Oligo","RIPRSVZ","31.9563617421626"
"Oligo","RIPRSVZ","30.756291687123"
"Oligo","RIPRSVZ","29.6003949827948"
"Oligo","RIPRSVZ","31.6251720570967"
"Oligo","RIPRSVZ","38.9517501399925"
"Oligo","RIPRSVZ","29.8990192695308"
"Oligo","RIPRSVZ","30.2565399200688"
"Oligo","RIPRSVZ","28.4009596254686"
"Oligo","ControlSVZ","27.3677905828824"
"Oligo","ControlSVZ","21.2116738332863"
"Oligo","ControlSVZ","25.0208042588634"
"Oligo","ControlSVZ","24.8477092542476"
"Oligo","ControlSVZ","21.5483873213225"
"Oligo","ControlSVZ","23.6754961583666"
"Oligo","ControlSVZ","19.9982680381437"
"Oligo","ControlSVZ","22.5898251533339"
"Oligo","ControlSVZ","22.1169765488437"
"Oligo","ControlSVZ","22.7219415751031"
"Oligo","ControlSVZ","20.9946495569131"
"Oligo","ControlSVZ","25.3968951105527"
"Oligo","ControlSVZ","23.0115675324154"
"Oligo","ControlSVZ","15.6266087328592"
"Oligo","ControlSVZ","21.8613609499992"
"Oligo","ControlSVZ","14.6739464070644"
"Oligo","RIPRSVZ","31.190499493633"
"Oligo","RIPRSVZ","28.8453398076653"
"Oligo","RIPRSVZ","32.459720503014"
"Oligo","RIPRSVZ","32.2186738830094"
"Oligo","RIPRSVZ","29.1938414046651"
"Oligo","RIPRSVZ","33.4426291392891"
"Oligo","RIPRSVZ","30.1280728709468"
"Oligo","RIPRSVZ","30.4592619194452"
"Oligo","RIPRSVZ","28.4727032608187"
"Oligo","RIPRSVZ","32.4025350347301"
"Oligo","RIPRSVZ","33.3707296756299"
"Oligo","RIPRSVZ","28.7073464984972"
"Oligo","RIPRSVZ","26.2355583299731"
"Oligo","RIPRSVZ","23.4225474604639"
"Oligo","RIPRSVZ","28.1202218509947"
"Oligo","RIPRSVZ","31.3291995825547"
"Oligo","RIPRSVZ","29.4537723886854"
"Oligo","RIPRSVZ","31.1649855545159"
"Oligo","RIPRSVZ","30.2255820217011"
"Oligo","RIPRSVZ","32.8391869765212"
"Oligo","RIPRSVZ","27.806665277678"
"Oligo","RIPRSVZ","28.5909402728037"
"Oligo","RIPRSVZ","26.2665567891039"
"Oligo","ControlSVZ","24.920355169691"
"Oligo","ControlSVZ","21.8145661670795"
"Oligo","ControlSVZ","26.7694147523605"
"Oligo","ControlSVZ","23.8125160178645"
"Oligo","ControlSVZ","22.480977979961"
"Oligo","ControlSVZ","22.4271921253829"
"Oligo","ControlSVZ","19.1038953345269"
"Oligo","ControlSVZ","18.4368641080438"
"Oligo","ControlSVZ","23.0101751005595"
"Oligo","ControlSVZ","21.7062692098946"
"Oligo","ControlSVZ","18.9926511214316"
"Oligo","ControlSVZ","26.7525058814996"
"Oligo","ControlSVZ","23.2402970855481"
"Oligo","ControlSVZ","15.5870888308363"
"Oligo","ControlSVZ","22.1087105983045"
"Oligo","ControlSVZ","11.5168062811211"
"Oligo","RIPRSVZ","28.7719724647753"
"Oligo","RIPRSVZ","31.0145742539284"
"Oligo","RIPRSVZ","29.813029882743"
"Oligo","RIPRSVZ","28.676981725676"
"Oligo","RIPRSVZ","27.649948768642"
"Oligo","RIPRSVZ","30.0182224740385"
"Oligo","RIPRSVZ","30.8980076334013"
"Oligo","RIPRSVZ","29.1265123853268"
"Oligo","RIPRSVZ","27.0268974749827"
"Oligo","RIPRSVZ","33.0335878540611"
"Oligo","RIPRSVZ","30.0401517583277"
"Oligo","RIPRSVZ","26.3133234385569"
"Oligo","RIPRSVZ","24.111109364175"
"Oligo","RIPRSVZ","24.6547680535122"
"Oligo","RIPRSVZ","30.3480178762065"
"Oligo","RIPRSVZ","30.072160952306"
"Oligo","RIPRSVZ","30.2605064160006"
"Oligo","RIPRSVZ","29.4980468629034"
"Oligo","RIPRSVZ","26.4855169673354"
"Oligo","RIPRSVZ","30.9516963666842"
"Oligo","RIPRSVZ","26.8856210123801"
"Oligo","RIPRSVZ","28.7258785435133"
"Oligo","RIPRSVZ","21.5530102725204"
"Oligo","ControlSVZ","28.5358953650939"
"Oligo","ControlSVZ","22.4452634992802"
"Oligo","ControlSVZ","27.5802234579662"
"Oligo","ControlSVZ","26.2350157577234"
"Oligo","ControlSVZ","23.5212346435094"
"Oligo","ControlSVZ","24.3941315465588"
"Oligo","ControlSVZ","22.190846525005"
"Oligo","ControlSVZ","24.0374383501169"
"Oligo","ControlSVZ","24.5707057422743"
"Oligo","ControlSVZ","24.3521351811751"
"Oligo","ControlSVZ","22.5767097095107"
"Oligo","ControlSVZ","28.1436110526931"
"Oligo","ControlSVZ","25.9840000087852"
"Oligo","ControlSVZ","18.2913924750715"
"Oligo","ControlSVZ","24.0451132555616"
"Oligo","ControlSVZ","15.878647124035"
"Oligo","RIPRSVZ","35.1480754012401"
"Oligo","RIPRSVZ","32.2101888829365"
"Oligo","RIPRSVZ","37.1364074667912"
"Oligo","RIPRSVZ","33.0931150305086"
"Oligo","RIPRSVZ","33.2446414156903"
"Oligo","RIPRSVZ","35.5756959287208"
"Oligo","RIPRSVZ","35.2306735146509"
"Oligo","RIPRSVZ","31.4476244120564"
"Oligo","RIPRSVZ","31.3377468626137"
"Oligo","RIPRSVZ","35.7389715634912"
"Oligo","RIPRSVZ","34.060553017761"
"Oligo","RIPRSVZ","30.8569975979895"
"Oligo","RIPRSVZ","28.3119808331588"
"Oligo","RIPRSVZ","28.5000437295746"
"Oligo","RIPRSVZ","32.2864915152915"
"Oligo","RIPRSVZ","33.8679410305636"
"Oligo","RIPRSVZ","34.1715764381421"
"Oligo","RIPRSVZ","31.3676490711567"
"Oligo","RIPRSVZ","32.4509087428481"
"Oligo","RIPRSVZ","36.5929197493787"
"Oligo","RIPRSVZ","30.2723488648091"
"Oligo","RIPRSVZ","32.3315634321818"
"Oligo","RIPRSVZ","27.7213670133424"
"Oligo","ControlSVZ","27.0727840193392"
"Oligo","ControlSVZ","20.188946649291"
"Oligo","ControlSVZ","24.5710873469857"
"Oligo","ControlSVZ","25.265728119771"
"Oligo","ControlSVZ","21.3025775103119"
"Oligo","ControlSVZ","22.6467002807878"
"Oligo","ControlSVZ","20.5314128025905"
"Oligo","ControlSVZ","18.932665089779"
"Oligo","ControlSVZ","22.0264044394102"
"Oligo","ControlSVZ","20.5284371374825"
"Oligo","ControlSVZ","21.8828962345995"
"Oligo","ControlSVZ","25.0090079896957"
"Oligo","ControlSVZ","24.2797744401125"
"Oligo","ControlSVZ","14.6621132471471"
"Oligo","ControlSVZ","20.8719023664491"
"Oligo","ControlSVZ","9.57095458703222"
"Oligo","RIPRSVZ","29.2430873947369"
"Oligo","RIPRSVZ","26.9218905275821"
"Oligo","RIPRSVZ","30.3974796130053"
"Oligo","RIPRSVZ","29.298183665354"
"Oligo","RIPRSVZ","29.3778134988162"
"Oligo","RIPRSVZ","32.0344685660284"
"Oligo","RIPRSVZ","29.6929208089144"
"Oligo","RIPRSVZ","27.3271203206882"
"Oligo","RIPRSVZ","28.3711649678575"
"Oligo","RIPRSVZ","31.6091999164276"
"Oligo","RIPRSVZ","31.1675630616313"
"Oligo","RIPRSVZ","26.5686727712589"
"Oligo","RIPRSVZ","27.5498087519323"
"Oligo","RIPRSVZ","25.1881906702746"
"Oligo","RIPRSVZ","29.3874869836467"
"Oligo","RIPRSVZ","30.9282820542758"
"Oligo","RIPRSVZ","30.8042540204002"
"Oligo","RIPRSVZ","28.9654232560617"
"Oligo","RIPRSVZ","27.4621434118348"
"Oligo","RIPRSVZ","32.8827174427118"
"Oligo","RIPRSVZ","27.3445093394631"
"Oligo","RIPRSVZ","30.3430973267123"
"Oligo","RIPRSVZ","23.9605115639521"
"Oligo","ControlSVZ","25.6008484009942"
"Oligo","ControlSVZ","18.9681895084899"
"Oligo","ControlSVZ","23.4438328787011"
"Oligo","ControlSVZ","23.7765085489844"
"Oligo","ControlSVZ","20.5705508359413"
"Oligo","ControlSVZ","21.1951622324005"
"Oligo","ControlSVZ","21.1317557248878"
"Oligo","ControlSVZ","20.9494053445148"
"Oligo","ControlSVZ","21.0017577545713"
"Oligo","ControlSVZ","20.4583481101546"
"Oligo","ControlSVZ","19.0083657579829"
"Oligo","ControlSVZ","25.9007102149396"
"Oligo","ControlSVZ","24.4364123954904"
"Oligo","ControlSVZ","14.1606894277675"
"Oligo","ControlSVZ","18.6414321018119"
"Oligo","ControlSVZ","16.5217591180506"
"Oligo","RIPRSVZ","30.9626788171171"
"Oligo","RIPRSVZ","28.543777507062"
"Oligo","RIPRSVZ","32.5581020341862"
"Oligo","RIPRSVZ","29.8466377109931"
"Oligo","RIPRSVZ","30.716801298788"
"Oligo","RIPRSVZ","30.2363058360594"
"Oligo","RIPRSVZ","31.2840086853943"
"Oligo","RIPRSVZ","28.1354390474421"
"Oligo","RIPRSVZ","26.9107363447966"
"Oligo","RIPRSVZ","31.4518593352599"
"Oligo","RIPRSVZ","30.7403587584155"
"Oligo","RIPRSVZ","27.2826626119502"
"Oligo","RIPRSVZ","26.6274345993408"
"Oligo","RIPRSVZ","23.6749896366787"
"Oligo","RIPRSVZ","29.8371181777596"
"Oligo","RIPRSVZ","31.1709714362783"
"Oligo","RIPRSVZ","31.2410399261298"
"Oligo","RIPRSVZ","28.4528223813633"
"Oligo","RIPRSVZ","26.2384533143392"
"Oligo","RIPRSVZ","33.2769764734555"
"Oligo","RIPRSVZ","27.2079666531724"
"Oligo","RIPRSVZ","29.9254840258916"
"Oligo","RIPRSVZ","25.147091571223"
"Oligo","ControlSVZ","25.2871393264479"
"Oligo","ControlSVZ","19.9389443121023"
"Oligo","ControlSVZ","25.3396479077927"
"Oligo","ControlSVZ","22.9843108703362"
"Oligo","ControlSVZ","19.8442938753663"
"Oligo","ControlSVZ","22.6123557843001"
"Oligo","ControlSVZ","21.2192881995633"
"Oligo","ControlSVZ","20.6079312792302"
"Oligo","ControlSVZ","23.2934405569755"
"Oligo","ControlSVZ","20.0801886164972"
"Oligo","ControlSVZ","21.1650989919045"
"Oligo","ControlSVZ","24.5750893685872"
"Oligo","ControlSVZ","22.5715917005208"
"Oligo","ControlSVZ","16.5854141908836"
"Oligo","ControlSVZ","21.3865364630643"
"Oligo","ControlSVZ","11.1617444420059"
"Oligo","RIPRSVZ","28.5880448215701"
"Oligo","RIPRSVZ","30.453698091882"
"Oligo","RIPRSVZ","31.3552217949487"
"Oligo","RIPRSVZ","30.7637277385889"
"Oligo","RIPRSVZ","29.3892810916942"
"Oligo","RIPRSVZ","30.3126278399515"
"Oligo","RIPRSVZ","28.8037721407062"
"Oligo","RIPRSVZ","26.4595768993881"
"Oligo","RIPRSVZ","25.7814824488764"
"Oligo","RIPRSVZ","31.8574930339515"
"Oligo","RIPRSVZ","30.1237544455497"
"Oligo","RIPRSVZ","27.9499591704784"
"Oligo","RIPRSVZ","25.016825877657"
"Oligo","RIPRSVZ","24.3102707605214"
"Oligo","RIPRSVZ","27.0040952354771"
"Oligo","RIPRSVZ","29.2480535715347"
"Oligo","RIPRSVZ","25.7919601015972"
"Oligo","RIPRSVZ","28.4474115384713"
"Oligo","RIPRSVZ","27.532434556587"
"Oligo","RIPRSVZ","31.2145685168577"
"Oligo","RIPRSVZ","24.7815013539655"
"Oligo","RIPRSVZ","24.5918234750498"
"Oligo","RIPRSVZ","20.5709073758658"
"Oligo","ControlSVZ","28.5429492645999"
"Oligo","ControlSVZ","23.0070694191399"
"Oligo","ControlSVZ","25.4346288975714"
"Oligo","ControlSVZ","25.5452329636911"
"Oligo","ControlSVZ","20.5976894169651"
"Oligo","ControlSVZ","24.1233667806145"
"Oligo","ControlSVZ","21.6042283094615"
"Oligo","ControlSVZ","23.7770798411813"
"Oligo","ControlSVZ","22.0513895255835"
"Oligo","ControlSVZ","25.3191070176122"
"Oligo","ControlSVZ","22.7294993616902"
"Oligo","ControlSVZ","26.7026119285709"
"Oligo","ControlSVZ","25.6664601730606"
"Oligo","ControlSVZ","15.4272161953351"
"Oligo","ControlSVZ","22.2117324065829"
"Oligo","ControlSVZ","18.3905901979233"
"Oligo","RIPRSVZ","32.2014076509435"
"Oligo","RIPRSVZ","30.3152119420185"
"Oligo","RIPRSVZ","35.8883472919078"
"Oligo","RIPRSVZ","34.7433258520325"
"Oligo","RIPRSVZ","34.3473101783398"
"Oligo","RIPRSVZ","33.8589778416908"
"Oligo","RIPRSVZ","34.3729278908809"
"Oligo","RIPRSVZ","29.6006896826795"
"Oligo","RIPRSVZ","30.7640308363311"
"Oligo","RIPRSVZ","32.8499820583768"
"Oligo","RIPRSVZ","33.287596189228"
"Oligo","RIPRSVZ","33.1181111616627"
"Oligo","RIPRSVZ","27.3419245783282"
"Oligo","RIPRSVZ","28.1133592963471"
"Oligo","RIPRSVZ","32.469848183624"
"Oligo","RIPRSVZ","36.6376294782458"
"Oligo","RIPRSVZ","33.298301946795"
"Oligo","RIPRSVZ","30.5681085392373"
"Oligo","RIPRSVZ","32.1735608361015"
"Oligo","RIPRSVZ","34.9608226856261"
"Oligo","RIPRSVZ","31.0048749994675"
"Oligo","RIPRSVZ","31.3410791056606"
"Oligo","RIPRSVZ","27.5181106069278"
"Oligo","ControlSVZ","28.3044225645438"
"Oligo","ControlSVZ","19.7517197353314"
"Oligo","ControlSVZ","26.2599946252849"
"Oligo","ControlSVZ","24.4399120898797"
"Oligo","ControlSVZ","21.1020140714947"
"Oligo","ControlSVZ","19.7325346932036"
"Oligo","ControlSVZ","20.0044366682803"
"Oligo","ControlSVZ","21.0179491998161"
"Oligo","ControlSVZ","22.0827183024282"
"Oligo","ControlSVZ","19.3369081971891"
"Oligo","ControlSVZ","19.8827086456173"
"Oligo","ControlSVZ","25.5828044997129"
"Oligo","ControlSVZ","25.1917783350263"
"Oligo","ControlSVZ","14.8560455861989"
"Oligo","ControlSVZ","20.7764239769931"
"Oligo","ControlSVZ","12.1396024636548"
"Oligo","RIPRSVZ","31.8897505440622"
"Oligo","RIPRSVZ","29.1998892563112"
"Oligo","RIPRSVZ","33.2542262900386"
"Oligo","RIPRSVZ","31.5256221042704"
"Oligo","RIPRSVZ","30.3834184395135"
"Oligo","RIPRSVZ","32.9008851260292"
"Oligo","RIPRSVZ","29.9885868197516"
"Oligo","RIPRSVZ","27.0983688842032"
"Oligo","RIPRSVZ","27.6758197247359"
"Oligo","RIPRSVZ","33.108768449048"
"Oligo","RIPRSVZ","31.0125922318437"
"Oligo","RIPRSVZ","29.0820600641642"
"Oligo","RIPRSVZ","27.2975123331437"
"Oligo","RIPRSVZ","24.9064789482105"
"Oligo","RIPRSVZ","29.9746774046981"
"Oligo","RIPRSVZ","31.0844349067053"
"Oligo","RIPRSVZ","29.4727529566694"
"Oligo","RIPRSVZ","29.1872121134389"
"Oligo","RIPRSVZ","26.7141274681129"
"Oligo","RIPRSVZ","34.1144188109921"
"Oligo","RIPRSVZ","29.0416674655167"
"Oligo","RIPRSVZ","29.8896344744346"
"Oligo","RIPRSVZ","23.5144766891753"
"Oligo","ControlSVZ","26.8644950769263"
"Oligo","ControlSVZ","23.3930530461509"
"Oligo","ControlSVZ","27.2135789294847"
"Oligo","ControlSVZ","25.9092681584128"
"Oligo","ControlSVZ","24.3754680952972"
"Oligo","ControlSVZ","22.7434040649153"
"Oligo","ControlSVZ","22.2015065757893"
"Oligo","ControlSVZ","22.8748369395282"
"Oligo","ControlSVZ","24.3570539085617"
"Oligo","ControlSVZ","25.5792087123364"
"Oligo","ControlSVZ","21.1900192164733"
"Oligo","ControlSVZ","27.9595437429076"
"Oligo","ControlSVZ","24.8319054863137"
"Oligo","ControlSVZ","19.1330622177071"
"Oligo","ControlSVZ","22.2439793088578"
"Oligo","ControlSVZ","18.0913413919844"
"Oligo","RIPRSVZ","31.1192813254519"
"Oligo","RIPRSVZ","30.3534918141627"
"Oligo","RIPRSVZ","30.3228951573302"
"Oligo","RIPRSVZ","29.6185104502595"
"Oligo","RIPRSVZ","29.3525634436354"
"Oligo","RIPRSVZ","32.3304873509888"
"Oligo","RIPRSVZ","31.9076252944056"
"Oligo","RIPRSVZ","28.5713525183251"
"Oligo","RIPRSVZ","27.3261222801417"
"Oligo","RIPRSVZ","32.7611929061637"
"Oligo","RIPRSVZ","32.5041443957044"
"Oligo","RIPRSVZ","28.442907365081"
"Oligo","RIPRSVZ","27.2705132327964"
"Oligo","RIPRSVZ","23.5835141094851"
"Oligo","RIPRSVZ","29.0024498220059"
"Oligo","RIPRSVZ","31.246453280538"
"Oligo","RIPRSVZ","29.6451184065668"
"Oligo","RIPRSVZ","30.4630732096927"
"Oligo","RIPRSVZ","28.3759913774528"
"Oligo","RIPRSVZ","33.6006846001972"
"Oligo","RIPRSVZ","29.337802314191"
"Oligo","RIPRSVZ","28.3071782342542"
"Oligo","RIPRSVZ","23.7363813901901"
"Oligo","ControlSVZ","24.2080373225038"
"Oligo","ControlSVZ","19.6924731632722"
"Oligo","ControlSVZ","25.2060659818915"
"Oligo","ControlSVZ","24.0645121818948"
"Oligo","ControlSVZ","20.6110852516176"
"Oligo","ControlSVZ","19.3939976351694"
"Oligo","ControlSVZ","17.4732016233956"
"Oligo","ControlSVZ","19.7371455628948"
"Oligo","ControlSVZ","21.3594257788219"
"Oligo","ControlSVZ","20.5425462574475"
"Oligo","ControlSVZ","19.4011676152727"
"Oligo","ControlSVZ","24.2479324850093"
"Oligo","ControlSVZ","24.1745520228147"
"Oligo","ControlSVZ","14.3570724748076"
"Oligo","ControlSVZ","21.8604042930675"
"Oligo","ControlSVZ","15.755230902106"
"Oligo","RIPRSVZ","31.0375618284752"
"Oligo","RIPRSVZ","28.407800465736"
"Oligo","RIPRSVZ","31.2686973283852"
"Oligo","RIPRSVZ","29.5754056210148"
"Oligo","RIPRSVZ","28.6021013041018"
"Oligo","RIPRSVZ","32.1990425128757"
"Oligo","RIPRSVZ","30.9517315692309"
"Oligo","RIPRSVZ","27.9039882922867"
"Oligo","RIPRSVZ","26.4327119372888"
"Oligo","RIPRSVZ","33.7421629355293"
"Oligo","RIPRSVZ","30.503811846489"
"Oligo","RIPRSVZ","28.2789802369599"
"Oligo","RIPRSVZ","26.2786602335179"
"Oligo","RIPRSVZ","24.0691486067196"
"Oligo","RIPRSVZ","28.022554017515"
"Oligo","RIPRSVZ","30.3150505240553"
"Oligo","RIPRSVZ","30.0778400613937"
"Oligo","RIPRSVZ","29.8147961098758"
"Oligo","RIPRSVZ","27.8796181261853"
"Oligo","RIPRSVZ","31.3361648955397"
"Oligo","RIPRSVZ","26.3088760039174"
"Oligo","RIPRSVZ","27.5650593397884"
"Oligo","RIPRSVZ","22.8728454360716"
"Oligo","ControlSVZ","29.6706321377933"
"Oligo","ControlSVZ","25.4570553429642"
"Oligo","ControlSVZ","27.1258060237722"
"Oligo","ControlSVZ","27.0846250985584"
"Oligo","ControlSVZ","22.8153321195246"
"Oligo","ControlSVZ","25.3340038172351"
"Oligo","ControlSVZ","23.6789459106447"
"Oligo","ControlSVZ","23.8225027296436"
"Oligo","ControlSVZ","23.1610216543038"
"Oligo","ControlSVZ","26.0378758191054"
